time_scan_scan,score,
73.0112,0.219303,
31.9613,0.164327,
75.7971,0.246368,
86.5046,0.252688,
24.3224,0.159179,
34.171,0.135696,
29.1961,0.454327,
64.9914,0.24444,
28.8749,0.857622,
78.7951,0.137068,
68.4775,0.191495,
65.6764,0.649918,
22.3681,0.141063,
66.9884,0.486077,
72.8514,0.1493,
22.9066,0.184207,
68.8623,0.154267,
24.2358,0.113534,
33.0707,0.330014,
24.6315,0.177169,
38.251,1.23753,
87.1894,1.19944,
28.6672,2.61482,
99.4951,0.455171,
27.5798,0.202745,
102.243,0.277625,
35.812,0.556864,
83.6682,0.369345,
79.9832,0.324461,
90.6576,0.187222,
87.4125,0.150613,
27.8434,0.163036,
93.2686,0.317392,
90.0248,0.229644,
31.48,0.496095,
29.6134,0.159839,
29.5814,0.195705,
29.2633,0.153199,
28.6296,0.23167,
36.3297,0.937071,
80.9076,0.965876,
25.4374,0.922165,
24.2738,1.40011,
23.3016,2.43371,
22.3309,0.344859,
22.7654,0.397309,
56.7152,0.163123,
59.0964,0.16541,
58,0.20926,
62.0583,0.159045,
25.8867,0.229831,
25.6396,0.560188,
17.9517,0.371126,
58.1462,0.282934,
18.3039,0.200893,
55.7862,0.580309,
56.7787,0.250342,
17.5511,1.26915,
17.9046,0.435033,
19.9385,0.588731,
19.3538,0.604671,
67.5472,0.227658,
62.6763,0.233612,
101.189,0.173887,
61.2447,0.259898,
65.8806,0.212084,
31.6671,0.203274,
17.1607,0.175869,
56.6184,0.0975998,
68.8307,0.222929,
52.1968,0.0869964,
54.8836,0.194031,
96.9773,0.216299,
18.4797,0.136371,
52.1344,0.250781,
21.4457,0.12374,
110.916,0.158356,
86.5624,2.53337,
35.8081,1.94995,
72.352,0.306378,
78.6344,1.805,
26.356,0.446737,
25.9382,0.247888,
86.8558,0.291896,
38.4633,0.207016,
25.0489,1.52304,
77.5879,0.303435,
62.1166,0.412136,
21.2416,0.473647,
29.8572,1.7208,
59.2221,0.661024,
65.2866,0.285359,
64.0234,0.158555,
75.2736,0.83827,
27.8542,0.171267,
61.562,1.86466,
58.3106,5.79176,
62.8235,0.445129,
58.7668,0.254189,
62.1569,0.158595,
19.4816,0.66271,
20.6859,0.230727,
61.3248,0.645201,
25.3708,0.425732,
22.1742,0.287909,
25.3749,3.1828,
25.5795,0.143277,
25.7803,0.16937,
30.3174,0.331709,
59.1715,0.153137,
23.5969,0.393426,
58.107,0.109131,
23.2668,0.206568,
107.468,0.143836,
32.2071,0.202578,
46.3099,0.173304,
74.1374,0.286423,
97.3175,0.155547,
72.6695,0.210792,
55.2814,0.151643,
69.9685,0.231186,
55.6169,0.147639,
39.2805,0.21623,
93.2592,0.151679,
116.194,0.248624,
56.1827,0.135596,
27.4496,0.239588,
82.1743,0.124539,
25.124,0.550338,
43.2127,0.147846,
20.8346,0.156102,
20.2174,0.113252,
59.9025,0.0726016,
21.5349,0.113468,
59.3151,0.906198,
70.4926,0.359039,
20.2964,0.205151,
18.9138,0.861553,
22.3842,0.231769,
68.415,0.15234,
16.7081,0.0853592,
56.2568,0.170805,
58.7046,0.184474,
48.7051,0.132777,
18.8792,0.225742,
48.8027,0.215268,
50.2563,0.182886,
50.4103,0.721448,
19.8633,0.46491,
48.9904,0.356778,
19.6658,0.160284,
17.462,0.0935146,
16.6206,0.137799,
52.8976,0.669982,
53.7394,0.143453,
23.0172,0.626763,
60.714,0.15886,
63.6486,12.2045,
19.9403,0.323883,
57.3457,0.163656,
17.7396,2.00114,
21.4027,0.447056,
19.4167,0.860339,
56.1133,0.404161,
56.1229,0.591628,
66.0438,0.276721,
20.1256,0.286511,
58.5668,0.351642,
20.1391,0.302305,
22.312,0.692852,
65.4687,0.264964,
69.1347,0.480508,
79.7606,0.754276,
21.4691,0.225859,
21.1998,0.175298,
21.2767,0.219344,
62.9487,0.264179,
82.8661,1.46898,
23.8164,0.250468,
23.5545,0.380854,
22.6721,0.128377,
70.9617,0.181568,
20.0805,0.11965,
61.3696,0.132179,
57.7517,0.169603,
64.0359,0.0894488,
20.1636,0.150505,
61.4703,0.111781,
57.0191,0.147996,
20.3774,0.0960273,
54.4293,0.196181,
76.9995,1.20896,
18.4172,0.753736,
65.5792,3.07059,
60.6462,0.765616,
105.332,0.400466,
64.7971,1.21904,
71.7183,3.39083,
34.101,0.428307,
29.9849,0.177118,
112.101,0.246348,
74.9191,0.129216,
62.334,0.0918274,
21.7406,0.174028,
71.1367,0.148085,
20.6019,0.163718,
63.319,0.173715,
28.656,0.580971,
61.1374,0.302024,
65.7278,0.180646,
23.3266,0.505318,
22.2755,0.119197,
29.73,0.244223,
91.685,0.200873,
26.7523,0.132715,
22.0142,0.123307,
26.2163,0.128827,
70.9588,0.129587,
31.3227,0.166921,
62.2417,0.252708,
19.3699,0.260424,
58.7555,2.98552,
22.1587,0.73951,
52.8085,0.200945,
18.6892,0.50011,
26.0453,0.15938,
65.0519,0.178781,
51.7293,0.087809,
15.7724,0.108985,
17.3707,0.319859,
22.2898,0.178895,
50.23,0.0983149,
57.033,0.152067,
20.5872,0.0922037,
56.6858,0.183351,
52.0529,0.0966539,
50.1402,0.134961,
54.4847,0.323218,
56.2119,0.479324,
17.4724,0.738219,
17.0614,1.48364,
17.3402,0.0857971,
16.9018,0.115235,
55.6004,0.110336,
22.6801,0.785358,
16.691,0.232709,
50.9134,0.116193,
69.1199,0.127236,
18.3474,0.0892209,
23.4779,0.115909,
30.6217,0.126474,
59.9548,0.10578,
54.2057,2.01401,
25.9417,0.209023,
17.6727,6.04969,
17.7703,0.289844,
17.8875,0.84507,
18.511,1.25036,
26.9342,1.83185,
61.5004,1.85675,
27.7643,0.0942395,
65.8663,0.326525,
31.4276,0.135828,
58.6738,0.0870332,
19.516,0.114069,
19.9199,0.146394,
24.2953,0.163198,
29.2467,0.15974,
26.7789,0.129335,
36.3762,0.244421,
22.747,3.34411,
32.1637,0.246782,
27.6279,0.816419,
58.955,0.288629,
82.3732,1.09969,
53.1081,0.308863,
27.0111,2.00118,
109.738,3.17458,
39.936,3.27243,
76.4922,0.144613,
102.849,0.320868,
76.7881,0.39696,
97.5168,0.681936,
137.182,0.220255,
106.977,0.258401,
161.413,0.169266,
57.3863,0.196738,
152.876,0.110242,
32.7222,0.132821,
81.1513,0.156294,
42.336,0.143477,
169.49,0.484402,
47.6091,0.253315,
87.4678,0.152322,
46.2992,0.131277,
90.4838,0.195032,
32.7634,0.213272,
149.673,0.114362,
117.654,0.221691,
160.127,0.246023,
37.9751,0.136992,
31.8594,0.284551,
40.03,0.141626,
29.9323,0.0810246,
29.4082,0.687182,
99.261,0.107502,
31.6518,0.145387,
93.5944,0.136355,
55.6303,0.275925,
101.107,0.126043,
42.1271,0.122287,
30.9664,0.195764,
90.3178,0.161327,
120.105,0.171172,
42.4654,0.188457,
105.211,0.477741,
34.5754,0.135649,
30.3726,1.9449,
98.2859,1.34629,
29.6707,0.209412,
29.7576,0.42116,
39.6317,0.609785,
114.033,0.405102,
102.583,0.336801,
30.3104,0.346907,
109.862,1.0226,
100.91,0.773741,
31.2782,0.175503,
31.2986,0.202546,
32.3556,0.166896,
31.3061,0.237357,
28.8967,0.115402,
144.983,0.30951,
97.3916,0.214821,
99.195,0.121809,
88.1445,0.145641,
26.3225,0.193251,
26.0666,0.105527,
81.8671,0.353325,
90.868,0.124768,
79.7349,0.309064,
26.3575,0.14573,
24.5252,0.363451,
43.184,0.243525,
133.394,0.156724,
49.2366,0.177952,
102.131,0.235313,
35.8727,0.261528,
34.9032,1.24762,
125.832,2.12801,
36.6978,0.373162,
36.3152,0.445996,
175.841,0.248712,
100.857,0.979586,
85.473,1.38807,
28.1496,0.807584,
28.4243,0.443963,
103.155,0.189204,
29.3924,0.479892,
30.6034,0.714065,
88.0584,0.243848,
125.267,0.985444,
28.7775,0.842728,
90.0526,1.0915,
87.7887,0.207317,
99.7199,1.12173,
90.8316,0.805924,
42.8756,0.592124,
88.4175,0.397228,
43.2699,1.44422,
152.229,0.296985,
156.626,0.455622,
82.5782,0.365595,
35.2478,0.218224,
101.484,0.243445,
38.0206,0.358697,
33.1352,0.289823,
69.8984,1.00848,
23.8298,0.760035,
69.2161,0.482793,
25.7979,0.434638,
22.2017,1.35301,
62.9834,0.607359,
20.5408,0.73871,
20.0867,0.322578,
27.6579,0.852861,
121.481,1.76901,
117.97,0.497489,
22.4744,0.469744,
29.8522,0.543472,
24.5139,0.825802,
76.5184,0.250647,
40.2046,0.335219,
32.6061,0.577525,
38.1486,0.991615,
30.2184,0.767971,
31.1309,0.232704,
32.184,0.255841,
30.0651,0.62142,
97.9199,0.257037,
31.1741,0.385996,
35.4841,0.188166,
33.2583,0.26897,
107.572,0.194789,
32.9241,1.39684,
117.925,0.396273,
36.574,0.378824,
115.891,0.194955,
119.8,0.799685,
135.472,0.225048,
37.3341,0.201399,
40.4007,0.213457,
116.802,0.314221,
36.5205,0.208585,
45.047,0.221689,
112.9,0.15608,
37.1101,0.160911,
41.1471,0.183185,
38.8805,0.244669,
38.3986,0.268167,
38.0258,0.500904,
37.248,0.567704,
33.623,0.276381,
108.166,0.269347,
105.815,0.234598,
34.152,0.213407,
46.6141,0.28835,
102.609,0.363969,
38.9096,0.315937,
31.8604,0.280423,
31.176,0.360572,
29.4821,0.205543,
35.4246,0.329342,
118.083,0.37486,
46.867,0.250837,
33.1472,0.274706,
30.3598,0.415354,
29.834,0.289924,
36.753,0.207159,
93.2842,0.291809,
90.8116,0.145874,
28.742,0.217066,
66.0501,0.234829,
64.7108,0.41173,
67.5659,0.164743,
63.3062,0.196645,
59.8334,0.17316,
66.579,0.357051,
21.0055,0.262155,
68.77,1.0591,
26.6527,1.97506,
21.5667,0.229044,
106.865,1.63982,
65.7218,0.302875,
65.3737,0.164676,
61.6916,0.353366,
56.4642,0.138531,
20.3851,0.160321,
63.9591,0.110879,
66.3792,0.111635,
25.1025,0.193475,
71.3573,0.51187,
76.4891,0.191346,
69.5007,0.205318,
66.0812,0.13911,
32.1672,0.232651,
19.3418,0.100164,
18.8359,1.30305,
55.7013,0.198583,
71.3223,0.131864,
114.588,0.156745,
22.8432,3.95741,
35.7114,0.404895,
74.5748,0.619178,
72.4238,0.214918,
28.6066,0.195237,
67.4525,0.449024,
74.8819,0.255065,
20.6532,0.255435,
97.5162,0.122998,
17.7003,0.214169,
21.6543,0.657055,
63.5048,0.141955,
62.6154,0.166091,
19.4846,0.144687,
19.3241,0.137591,
67.0957,0.351957,
99.9484,1.15245,
54.5318,1.48656,
77.0823,0.419611,
20.1374,0.31783,
18.838,0.242419,
19.4385,0.357079,
67.2889,0.275855,
34.9856,0.182901,
62.6438,0.23174,
56.5691,0.14376,
59.3621,0.307775,
61.4549,0.148218,
68.4714,0.244026,
50.963,0.447225,
64.9365,0.145626,
52.3679,0.16785,
63.7957,0.326319,
53.0717,0.245393,
96.9632,1.58462,
64.6114,0.197463,
81.8423,0.284417,
66.8303,0.181392,
24.2704,0.257945,
26.0935,0.724123,
21.5156,1.02743,
22.4184,0.402759,
22.9678,0.428032,
74.0435,0.260949,
26.0804,0.223403,
25.0858,0.16022,
25.062,0.383723,
24.6454,0.193413,
43.7764,0.507621,
32.3825,0.247127,
111.944,0.103331,
112.3,0.146993,
36.5716,0.379984,
36.783,0.167859,
115.807,0.0990273,
37.1818,0.225455,
130.418,0.234735,
63.5383,1.82341,
88.5746,6.13259,
129.442,0.183446,
25.9992,0.482018,
117.636,0.524899,
25.1475,0.584981,
61.5757,0.140512,
34.1646,0.172979,
66.9969,0.444861,
30.9988,0.141886,
69.5859,0.0830812,
25.1778,0.139271,
20.5547,0.153407,
21.8494,0.111129,
20.6292,0.104818,
20.1631,0.102576,
94.316,0.270345,
73.8125,0.12482,
87.7028,0.214314,
57.5186,0.0931957,
61.1044,0.152754,
19.1835,0.126572,
65.2061,0.0990146,
61.561,0.403536,
68.8791,0.352601,
77.3403,0.153134,
20.3361,0.248105,
53.6168,0.0864187,
16.7844,0.868592,
17.9672,0.240733,
56.0295,1.81073,
21.998,0.375844,
32.8053,0.192508,
59.659,0.308722,
21.1284,0.612116,
21.763,2.93107,
130.491,2.90785,
26.1199,1.76591,
28.4735,0.352093,
94.6884,0.243867,
78.2709,0.225331,
25.2615,0.221559,
27.5995,0.139734,
82.2632,0.146033,
78.6707,0.186609,
73.8847,0.146289,
78.6427,0.160124,
58.9073,0.147817,
21.9927,0.227745,
71.6196,0.151905,
70.5142,0.124619,
55.7296,0.13289,
25.6155,0.132865,
21.6553,0.92605,
57.5803,0.159373,
19.2703,0.493269,
61.8739,0.264011,
23.4866,1.8809,
66.7215,0.769055,
22.4351,0.548109,
22.8709,0.200189,
30.983,0.371541,
24.1081,0.448401,
70.3684,0.161323,
77.4901,0.308679,
119.055,0.38581,
74.4706,0.218194,
106.275,0.218239,
25.4721,0.507763,
67.3205,0.167789,
21.5937,0.115873,
18.9528,0.104764,
69.7017,2.13697,
66.4284,1.09789,
29.0794,0.482065,
21.5453,0.366144,
63.6839,1.22109,
64.465,0.241617,
77.7773,4.69703,
73.7804,0.87683,
25.9798,0.830497,
139.56,4.07543,
28.0779,0.297215,
84.4298,0.280874,
32.8926,0.449017,
36.6738,0.53624,
88.7642,0.249642,
24.9785,0.402721,
20.5423,0.63984,
70.4593,1.03472,
25.9451,0.791507,
19.7206,0.702074,
16.9976,1.23067,
26.0723,1.14891,
19.7143,0.462211,
61.8261,0.472628,
63.9706,0.201226,
20.6993,0.189789,
59.4472,0.612637,
19.6999,0.405859,
26.0044,1.08058,
76.051,12.2843,
21.1582,0.416587,
19.6362,0.258719,
29.2891,19.6574,
72.5508,16.695,
22.7007,0.337725,
65.6951,0.255319,
110.707,0.307102,
61.1297,0.520925,
64.502,0.441028,
53.1148,0.234337,
20.8449,0.279163,
20.683,0.206173,
17.3217,0.312662,
55.4653,0.18376,
20.4405,0.19208,
61.5616,0.295624,
19.0679,0.18676,
56.7525,0.301133,
57.4053,0.177812,
61.5967,0.286701,
97.6898,0.898848,
20.1399,2.3037,
62.4877,0.584133,
23.2545,0.267765,
23.5181,0.377614,
23.1263,0.147856,
21.5131,0.226235,
36.5583,0.163261,
61.7831,0.430361,
18.4395,0.218911,
16.7179,0.280647,
20.0494,0.153845,
19.0744,0.133771,
52.8943,0.614479,
14.4109,1.26212,
53.7366,9.02781,
19.3662,9.22389,
59.6053,2.22337,
70.9628,0.520358,
29.2452,0.834091,
123.296,0.680112,
24.0334,0.681898,
36.1048,1.48849,
31.2765,0.515347,
25.3982,0.63961,
34.9218,0.432508,
81.4812,0.453773,
28.2566,0.756335,
91.7475,0.550953,
30.8816,0.342736,
27.1034,0.513822,
38.6102,0.1248,
39.5102,0.288531,
89.0574,0.485434,
30.048,0.588451,
30.0059,0.46268,
89.4196,0.641721,
61.2652,2.28126,
30.5947,2.62026,
57.9698,0.511999,
91.2289,0.865736,
53.3765,0.318054,
29.0605,0.449551,
120.797,0.170328,
28.9539,0.244635,
60.0142,0.203082,
92.6316,0.215406,
55.9319,0.212844,
30.9179,0.260882,
56.027,0.215235,
102.127,0.284313,
70.5505,0.172017,
54.9096,0.257463,
131.76,0.227323,
48.3897,0.315596,
70.6361,0.384036,
44.2988,0.792758,
99.1108,0.162538,
32.4321,0.907932,
36.187,0.233022,
46.5467,1.42126,
33.9184,0.152633,
100.767,0.274187,
41.9706,0.554635,
115.369,0.157882,
98.6775,0.254736,
29.2096,0.426515,
30.6972,0.143675,
41.6506,0.212713,
29.8974,0.187981,
30.1947,0.15319,
43.0255,0.159796,
106.441,0.243191,
29.9991,0.366817,
28.7539,0.318119,
97.5354,0.300056,
91.3226,1.10229,
47.575,0.445646,
91.6311,0.259273,
34.9185,0.257894,
31.5685,0.387999,
31.5287,0.348763,
96.4533,0.774424,
50.7713,0.20907,
105.995,0.266878,
105.582,0.364905,
34.7535,0.233617,
31.2874,0.275482,
31.6449,0.227486,
31.3358,0.506243,
28.3382,0.449969,
142.228,0.289412,
54.6628,0.142198,
121.808,0.20309,
117.793,1.37823,
45.3027,0.183502,
43.675,0.238525,
43.6379,0.488438,
37.0838,0.436025,
33.9291,0.27122,
33.9911,0.163426,
75.5868,0.643353,
121.315,0.635908,
83.1716,0.210551,
37.3923,0.2153,
24.9091,0.297896,
74.3828,1.87805,
22.2748,0.56692,
21.9721,0.227699,
23.386,0.257912,
69.7608,0.136945,
78.5493,0.19891,
74.5353,0.182789,
75.8447,0.166896,
23.7406,0.379926,
82.0562,0.218993,
138.108,0.28157,
24.9713,0.413577,
78.6446,0.193714,
72.136,0.466333,
73.3695,6.23016,
74.1055,0.357789,
81.1984,0.46697,
40.9608,0.192141,
22.4972,0.189995,
71.3777,0.302841,
73.2588,0.168018,
70.2464,0.413065,
88.155,0.177125,
24.9454,0.15253,
27.2723,0.221203,
33.4586,0.325744,
79.2262,0.256189,
125.783,0.293351,
21.6537,0.14742,
73.6631,0.153006,
26.6926,0.244381,
91.3255,0.195994,
71.8869,0.235888,
80.5651,0.467454,
59.6716,0.560024,
23.2519,0.197706,
48.092,0.623745,
84.0932,0.848972,
56.8449,0.178376,
38.5335,0.412753,
90.0811,0.264605,
90.2396,0.568614,
89.8724,2.60522,
56.9395,0.119146,
26.1681,0.170572,
145.515,0.204137,
121.568,0.834184,
59.0527,0.246112,
83.9775,0.412171,
27.5052,0.482499,
58.8104,0.337645,
46.3089,0.505118,
106.8,0.324953,
26.1441,0.272259,
85.0824,0.16614,
88.3125,0.418948,
82.9965,0.40176,
89.6738,0.272516,
83.8745,0.190455,
52.9537,0.427901,
29.0841,0.36257,
26.7332,0.204657,
26.4754,0.377751,
80.0583,0.159655,
25.9027,0.132075,
89.8555,0.236052,
78.8188,0.185927,
35.1898,0.233782,
32.1964,0.385181,
23.7368,2.41871,
23.3142,0.650933,
24.073,0.276809,
37.3169,0.105485,
33.3994,0.142237,
40.2167,0.144983,
37.4988,0.174543,
33.9758,0.257098,
34.8123,0.162453,
34.945,0.500341,
109.845,0.191561,
35.6614,0.433351,
98.169,0.270676,
36.8492,1.24185,
29.2575,0.153079,
94.4309,0.20334,
95.0464,0.288862,
105.57,0.350047,
31.362,0.176903,
93.7396,0.169597,
38.0731,0.350262,
31.966,0.268483,
101.942,0.217866,
142.366,0.120528,
50.2832,1.20385,
40.4203,0.210848,
36.3531,0.445212,
117.9,0.302521,
85.9673,0.601558,
45.6227,0.355947,
77.3086,0.585867,
102.008,0.801045,
96.2821,0.108612,
37.278,0.119905,
86.7687,0.140793,
84.1861,0.141888,
68.126,0.134698,
34.3141,0.199344,
54.7782,0.138074,
25.6398,0.265127,
29.998,0.101452,
77.2393,0.177409,
25.5864,0.311968,
30.597,0.180262,
82.3706,0.317216,
42.2083,0.118173,
24.3446,1.13197,
71.4842,0.376118,
37.1512,0.190123,
69.1292,0.170115,
82.4211,0.077579,
119.839,0.119893,
150.944,1.09265,
70.9123,0.117394,
69.9714,0.218619,
26.6571,0.332292,
22.9308,1.06878,
73.3673,0.326258,
24.6635,0.129386,
74.573,0.174998,
26.664,0.166512,
41.7083,0.214481,
69.8908,0.215796,
22.1014,0.267143,
72.1114,0.159194,
66.3529,0.439248,
21.554,0.180037,
22.598,0.23198,
113.376,0.104527,
34.3633,0.221811,
59.8696,0.107459,
20.6777,0.112851,
21.0074,0.123854,
57.0737,0.113607,
95.3675,0.150948,
53.9793,0.36726,
18.5361,0.150241,
55.9671,0.171902,
61.1404,0.147083,
60.3135,0.270875,
74.3651,0.417725,
100.524,0.237165,
21.4332,1.23052,
60.811,0.245254,
21.9895,0.436838,
24.9679,0.367993,
111.209,0.146758,
76.9725,1.8275,
22.0517,0.270462,
24.2886,0.175337,
30.7583,0.248476,
28.9552,0.660367,
41.767,0.202163,
26.321,0.388311,
127.861,0.125765,
124.405,0.466809,
85.3853,0.115536,
33.9704,8.70485,
143.93,1.63019,
63.6714,0.14318,
25.4551,0.155752,
72.8547,0.374482,
58.4668,0.243448,
24.9442,0.342801,
24.3371,1.05515,
30.6663,0.339588,
61.0018,0.282568,
20.2226,0.152325,
25.948,0.346131,
30.1748,0.218418,
24.8282,0.308695,
21.1636,1.66692,
93.933,1.37287,
28.6676,3.2617,
91.5705,0.230411,
28.8862,0.361332,
105.902,0.428528,
34.9891,0.96993,
51.6741,0.214058,
80.5592,0.304701,
116.118,1.01432,
117.865,0.145645,
89.8878,0.17312,
102.083,0.280944,
60.2199,0.117433,
92.7323,0.174593,
50.5305,0.160559,
57.7914,0.138129,
28.5422,0.117197,
36.8607,0.108448,
47.974,0.168129,
81.3862,0.228743,
42.7715,0.2539,
58.7097,0.287198,
42.887,0.292255,
121.588,0.103366,
28.114,0.173326,
107.026,0.134609,
27.885,0.23942,
110.7,0.158892,
28.4168,0.139783,
119.075,0.154614,
29.3896,0.151693,
56.3094,0.221852,
107.434,0.144696,
118.293,0.238601,
28.8251,0.20351,
29.2022,0.149149,
91.858,0.188935,
89.1151,0.155153,
27.23,0.174191,
26.3365,0.210343,
25.8691,0.110758,
69.1369,0.130019,
29.2692,0.127759,
21.8199,0.210929,
31.6614,0.106367,
25.1408,0.187919,
62.8684,0.125851,
22.6737,0.182495,
21.8027,0.117183,
58.9939,0.215831,
30.4191,0.133883,
23.8472,0.145454,
74.3514,0.125213,
27.8258,0.206219,
59.7965,0.241102,
20.7614,2.22891,
20.8997,0.563329,
61.946,1.47799,
69.112,0.966323,
66.4006,0.680391,
28.453,0.37184,
73.0617,0.477726,
40.4959,0.25183,
43.4144,0.134602,
32.8625,0.16123,
97.9975,0.487206,
33.6413,0.214163,
103.451,0.340039,
101.348,0.617558,
47.9355,0.173376,
46.1517,0.194953,
29.5138,0.201101,
93.4601,0.919127,
87.5872,0.130701,
71.8046,0.136818,
59.6867,0.175771,
24.6743,0.140863,
20.0085,0.125415,
60.6147,0.10722,
60.3217,0.193138,
22.0215,0.110789,
56.711,0.180653,
22.2179,0.177239,
60.3863,0.22178,
58.9181,0.214471,
64.0231,0.140872,
70.6266,0.206881,
36.48,0.130705,
20.674,0.242932,
26.6546,0.143396,
54.4843,0.209584,
18.9071,0.187386,
19.6936,1.77252,
63.4499,0.208294,
18.7003,0.154635,
53.5339,0.126028,
25.5793,0.215213,
100.646,0.188249,
18.8346,0.200423,
20.1485,0.154255,
94.8314,0.169712,
97.4741,0.168084,
18.9895,0.153255,
106.046,0.239063,
105.96,0.167496,
22.5944,0.102799,
22.2441,0.130129,
60.5487,0.211014,
24.1299,0.183671,
65.1385,0.15669,
60.6088,0.198404,
57.1942,0.310473,
64.1776,0.157978,
58.1127,0.147461,
22.5891,0.216797,
57.5045,0.149239,
19.659,0.182006,
21.902,0.135655,
62.5631,0.245411,
37.5715,0.152315,
21.8753,0.15208,
22.0933,0.181847,
105.087,0.271968,
73.5305,1.79207,
28.4558,2.87227,
23.3136,0.825737,
82.0167,0.945441,
25.4155,0.306552,
144.921,0.366113,
24.6326,0.280442,
121.289,0.20003,
28.8805,0.115601,
80.7692,0.167527,
24.7469,0.144741,
76.9126,0.136534,
22.6654,0.108962,
79.1045,0.521003,
23.0112,0.307308,
77.7017,0.10731,
24.8495,0.65137,
25.3121,0.216874,
34.3078,0.447927,
25.8571,0.180237,
28.4212,0.355083,
100.647,0.17644,
83.0914,0.25897,
91.2286,0.258251,
76.9472,0.499351,
26.597,0.238884,
27.4004,1.06621,
27.5349,0.395799,
39.2304,0.255225,
135.806,0.133178,
51.0188,0.463715,
125.53,0.225112,
49.8287,0.173008,
40.6055,0.268821,
42.3939,0.159968,
41.565,0.151952,
49.6072,0.285656,
42.7338,0.16451,
41.3222,0.159446,
29.5938,0.17167,
126.823,0.136257,
106.721,0.134622,
102.119,0.189804,
117.17,0.203558,
40.5446,0.12918,
46.2268,0.138695,
38.7994,0.112798,
104.621,0.166257,
75.1813,0.198606,
28.5824,0.25889,
85.7733,0.294285,
28.1443,0.463794,
30.4503,0.307412,
45.374,0.226458,
92.2088,0.179811,
91.3804,0.300556,
86.3956,0.222306,
42.7416,0.222439,
35.3211,0.127114,
26.513,0.37817,
24.5646,0.612202,
30.1995,0.629434,
72.1847,3.71611,
65.8794,0.130045,
66.4153,0.279303,
72.5774,0.262596,
27.3366,0.16014,
19.6563,0.206342,
54.8917,0.236285,
63.552,0.129356,
69.5879,0.375421,
62.8997,0.276413,
59.8016,0.166104,
22.7557,0.262593,
23.0924,0.271483,
17.8666,0.329838,
26.7622,0.161115,
18.0782,0.21926,
20.8353,0.114729,
49.5118,1.03444,
88.8676,0.723133,
50.8722,0.320371,
47.9846,0.131517,
15.8127,0.134026,
48.479,0.22066,
17.696,0.316941,
54.4518,0.186086,
49.5526,0.193562,
86.535,0.158679,
24.4234,0.365147,
95.4604,0.408688,
24.2184,0.456527,
61.9595,0.254966,
59.7067,3.68805,
19.6973,0.393257,
22.6644,0.38187,
71.0314,3.61343,
64.6211,0.757821,
69.4011,0.705587,
20.7305,0.583411,
72.4261,2.61879,
78.2668,1.30504,
91.2382,0.756794,
27.1724,1.42389,
27.6756,0.223258,
90.3903,0.236096,
93.4444,0.334825,
79.1636,0.630335,
29.4053,0.23146,
28.3655,0.232618,
77.0627,1.56422,
74.8636,0.958461,
94.3765,0.482954,
86.0415,0.493822,
100.769,0.471341,
26.0357,0.48608,
161.759,0.286645,
31.9708,0.329048,
30.7356,0.266644,
33.4748,0.336489,
27.8553,0.27292,
28.5919,0.174462,
84.4857,0.252231,
28.825,0.174369,
26.3996,0.203452,
67.7753,0.331132,
67.1843,0.441579,
26.5264,0.285013,
23.2769,0.309705,
24.5205,7.10921,
30.035,0.532921,
38.6161,0.750212,
82.9783,0.422154,
116.039,0.193064,
32.2489,0.285723,
32.7163,0.158398,
42.5171,0.278479,
32.541,0.142364,
100.291,0.231718,
32.0693,0.175777,
30.7944,0.266539,
32.949,0.183782,
43.3453,0.164007,
30.9401,0.177361,
29.9054,4.03283,
29.3309,0.249999,
27.8292,0.39557,
35.7897,0.424481,
39.9174,1.0476,
25.5044,9.24037,
20.438,0.426233,
19.6101,0.260675,
21.155,0.268138,
20.5887,0.713002,
19.5682,0.531586,
20.146,2.59117,
20.829,2.15869,
20.4132,0.443703,
22.3923,0.52187,
22.0742,5.10401,
122.386,0.80556,
74.2523,0.227627,
31.7342,0.588833,
22.2223,0.956962,
22.1616,0.237598,
34.0427,6.70731,
33.8722,0.613546,
71.876,0.408357,
44.8002,0.748122,
23.6169,0.487251,
23.8917,0.335418,
64.8854,0.906895,
23.4291,0.683031,
68.718,1.91959,
24.1088,0.658796,
71.881,0.775567,
24.5843,0.836397,
22.5362,0.333566,
66.2245,0.567821,
69.8598,0.569658,
24.761,0.745519,
80.6421,0.55974,
31.4801,0.935359,
77.4598,0.375126,
21.4413,0.408658,
68.2475,0.448405,
21.3141,0.297633,
29.133,18.0236,
66.3398,0.499855,
20.9984,0.312388,
68.1738,0.332642,
21.1436,0.200764,
29.8306,0.475571,
23.1762,0.184416,
22.1354,0.404888,
122.201,0.714728,
21.9919,0.449324,
108.716,0.428995,
27.7138,0.319366,
64.4831,0.50827,
66.7647,0.361406,
22.1825,0.25984,
80.6137,0.536528,
30.5697,4.92779,
98.5853,5.42656,
106.81,2.14314,
35.7725,0.652803,
47.878,0.476556,
36.7988,0.411139,
121.761,0.371178,
111.892,0.171353,
39.4016,0.305771,
87.0859,2.46715,
79.6349,3.29467,
27.4221,0.608926,
26.5132,0.345465,
26.361,5.15785,
103.166,0.422872,
87.2017,0.575459,
77.9548,0.202616,
80.12,0.538223,
83.4805,0.312533,
25.4217,0.281559,
23.8688,0.0932222,
133.246,2.75281,
126.772,0.521212,
124.294,0.893925,
68.4686,0.433031,
23.5117,0.196965,
67.0972,0.206109,
73.7977,0.218784,
64.2786,0.137959,
65.3894,1.36311,
